id	filename	md5	size	state
8ebf5653-96f8-4adc-a251-d8c059d699b0	3ef50760-e801-4f8c-b693-deb0adaa6314.rna_seq.augmented_star_gene_counts.tsv	04d2f060b73dff2cbcdad2d24a1c1c6e	4238778	released
8522fa29-c1b0-4e41-9bcb-2e0bc7c8e2d0	cf6a083e-953e-4fb7-834d-15424028927a.rna_seq.augmented_star_gene_counts.tsv	ec423cce2554aa1138bde69de107c657	4242679	released
fff384b3-f8cc-4754-9860-74863ff3cc23	f431375a-981d-42ab-a65d-26dc2f276a11.rna_seq.augmented_star_gene_counts.tsv	690abe3ab772e6677c9e61e7748ab2d8	4258729	released
39c94a70-a68c-405c-bfbf-9675fbb1411a	d05527b8-f63e-4d0d-900a-6a237d8d4b7d.rna_seq.augmented_star_gene_counts.tsv	e9f4c7279725fb3d43b737d4fee7d593	4250235	released
db99b502-b286-4b36-a0a5-28b6b413b81a	eaa703f3-b044-4ee4-a3ea-61b1b41c35fb.rna_seq.augmented_star_gene_counts.tsv	25ca40ebb48bcdead6e9fe6ecdb2c872	4245417	released
a09990aa-76c9-4041-a2f5-317be4c5ab09	6e9dbe91-43a5-4536-8188-7fd35f6281d6.rna_seq.augmented_star_gene_counts.tsv	ae9b605479203c5fd9d960887ba7df13	4249030	released
dd32c44d-eaf7-4739-94aa-430be880964d	d32d3857-8311-4338-b0f8-2813221bf1cc.rna_seq.augmented_star_gene_counts.tsv	a512109cca76ea25b1b0efd267b21f72	4237448	released
e47ee1c9-13c8-4c78-b1d6-8a6795bebee8	c2330486-1e49-48c7-8898-c8fd19f2a47b.rna_seq.augmented_star_gene_counts.tsv	7c7aa607380ab57b863cf33c0b996989	4230516	released
1164d793-7d50-42c9-9b8c-74affd93964d	002049e1-5d2b-4019-a9ed-61a90fd952ce.rna_seq.augmented_star_gene_counts.tsv	61ae135adf65a31548ce0ea56036d4a9	4244542	released
afb1e9c1-aa37-40d4-a2b0-5996c023d30b	0f6509d2-4bda-4eee-89f6-848d6b94c881.rna_seq.augmented_star_gene_counts.tsv	9a48d2fde879cb6915af295530933449	4238429	released
8e4576b0-ae52-47fa-b4a0-eaaed1fefcd2	3cc8533e-836e-487b-abe6-c9b755921fab.rna_seq.augmented_star_gene_counts.tsv	936674fb2f90f096f52975ae94bae435	4244173	released
44dade70-3ecc-4be0-88a8-772cb763d5bb	e4497835-a45f-488e-905c-b06d578efef8.rna_seq.augmented_star_gene_counts.tsv	d199c5212d05d4700b3e453962b787da	4231641	released
e8a098f6-ed3e-46a8-ae16-2f130a5fb715	e153d3a3-b0d6-4658-bb1b-33cd3315d7a8.rna_seq.augmented_star_gene_counts.tsv	64eae6e988107bff5b885c44a786d3df	4241418	released
192e08f8-1c39-462a-8762-7e2c7f4d5eb0	28be9b76-f97a-467d-a4dd-0b511523dde4.rna_seq.augmented_star_gene_counts.tsv	75854084f2ab92211fe98cb91c9741fe	4240522	released
2562285c-fe56-4011-a9e9-9e17bb78becb	bbedd02c-32d6-462d-9c08-280626ff0d37.rna_seq.augmented_star_gene_counts.tsv	e20923911b4a15046aedfd3b5fb1c584	4237298	released
a059cc98-e8d4-4428-b326-ac59b5445f67	562609cc-970c-4535-a6d7-aa7a380c8340.rna_seq.augmented_star_gene_counts.tsv	7593e37dd7d692eb77a6f0e0c7e0b967	4250701	released
16349fe9-a2c9-4577-8b34-6761dd22ee61	ef92fd44-a351-4d89-b39f-3e56f54ea86f.rna_seq.augmented_star_gene_counts.tsv	81feb4f6bbee1aa479597bf0ebeabe51	4246620	released
369d7929-e499-436c-b1cc-231715d11635	e7993655-5901-4649-8a05-96ad9448369b.rna_seq.augmented_star_gene_counts.tsv	24a2a6833f95d3942641435281e73263	4247208	released
1b242926-e8c1-4f9b-88fa-40211585207e	98967392-eeb4-4c7f-8578-1faf0e5dc3d6.rna_seq.augmented_star_gene_counts.tsv	269f500b985c0449416a3a70f8f5eb12	4211495	released
6b95e135-1a51-4d0c-bd2c-ab55273a3eb7	7a6b27cb-f41f-4d57-9116-179c76283d6f.rna_seq.augmented_star_gene_counts.tsv	1cf9c4531fad35e5feaf60c462122a87	4260534	released
8fe484cf-e146-4b6f-a852-b2510c7eac4b	90498d57-88da-475a-944e-8d3bc3910fd6.rna_seq.augmented_star_gene_counts.tsv	b58a53a5b4651ad68e25e5842ef957c7	4229010	released
977c19ab-f472-4956-869f-e640960f1351	acc65c02-8a2b-4cd1-8a02-5187da1df978.rna_seq.augmented_star_gene_counts.tsv	8ea446815f54633e09f3375405c70f15	4216617	released
02c1c266-473f-437d-b768-20f685349ecb	8a31c02d-a429-4d4e-a461-8024bea95b1a.rna_seq.augmented_star_gene_counts.tsv	99830576f6aa4d8d8acea444c22df0d1	4232393	released
c8c7259b-9f5e-4dfc-b915-d98b02eba28b	e895bcd8-5a29-4666-ab19-7e29840375cc.rna_seq.augmented_star_gene_counts.tsv	ffc9e2492ec172b04def3143394b91c3	4254918	released
bb4ec992-dd81-4758-b4f2-7560fbc4cf2b	c8e4e659-7477-44ce-9f69-52d916efd8ef.rna_seq.augmented_star_gene_counts.tsv	09a215ad24012641d8f5702b26712077	4246009	released
fc3d1c27-2956-4d74-991c-fc35d5c9ecbd	6ec6b3ce-0574-41d8-b22e-b27f3418adc6.rna_seq.augmented_star_gene_counts.tsv	ee7ee37206ed8066d3797f1ad1197fa4	4249355	released
c1215d68-5b15-44c3-9d25-73a77b0b5f31	55599384-574d-44e9-aa61-96d27b54aff1.rna_seq.augmented_star_gene_counts.tsv	fdc22fe3a0a24efb0b34113a68c81f55	4229992	released
996511b1-d236-4060-a307-81557721cfe5	21e626a0-d885-475a-9ce0-51d00300cd7e.rna_seq.augmented_star_gene_counts.tsv	50f854006f825c9aa6c14439c9e272fa	4240211	released
7c7bfa90-8754-4170-b009-ba858bddcb38	8618f2c5-a266-45b5-be0b-8eaa64151ee2.rna_seq.augmented_star_gene_counts.tsv	15acd3c70cb78251cf90eb913b799247	4260117	released
ca47a7ca-d9aa-4140-a74b-4a1c75fe9ad9	bb71d96c-d14e-4e9c-be07-17534f4b541b.rna_seq.augmented_star_gene_counts.tsv	9ed70bd9d9eddf64ed7521e76f5470cb	4235920	released
e0f18f8e-b8e0-4bf2-916c-69a38fc64fd8	f07087a6-4684-407b-97d8-115f595272ad.rna_seq.augmented_star_gene_counts.tsv	a55ca1349dc976706d682c61771b05e8	4211619	released
e20633e3-526f-4ac5-9cb0-202a028462b0	d2c2fafe-048d-4584-8136-4e607465d72d.rna_seq.augmented_star_gene_counts.tsv	39dc851163fc18a1966ffc001a9eec8b	4241075	released
cdc162f6-6ee3-45bb-a764-88458b87bf7b	3a5ade10-5fb5-402a-9223-2b4172caf99f.rna_seq.augmented_star_gene_counts.tsv	eefae2917958dda5830ee592117c3663	4220549	released
